iter	RMSE
537	0.05574412489
538	0.05573602353
539	0.05571646972
540	0.05570871734
541	0.05569805721
542	0.05568292855
543	0.05568285968
544	0.05565748036
545	0.05564183039
546	0.05563649065
547	0.05562427781
548	0.05558951792
549	0.05557171302
550	0.05555349482
551	0.05554212728
552	0.05551810869
553	0.05550641398
554	0.05550632153
555	0.05548450239
556	0.05546951628
557	0.05546263664
558	0.05546256672
559	0.05541980768
560	0.05539390859
561	0.0553829265
562	0.05536739543
563	0.05536659747
564	0.05535596273
565	0.05534953292
566	0.05533809594
567	0.05533169423
568	0.05532475496
569	0.05531951467
570	0.05530929711
571	0.05529984578
572	0.05528813223
573	0.05528077517
574	0.05527160273
575	0.05526040764
576	0.05525301463
577	0.05522261868
578	0.05521118471
579	0.05520480131
580	0.05518398771
581	0.05517315197
582	0.05516770851
583	0.0551469978
584	0.05514175897
585	0.05513454396
586	0.0551254712
587	0.05511618704
588	0.05511236486
589	0.05511216102
590	0.05507006459
591	0.05505052146
592	0.05504447059
593	0.0550362839
594	0.0550244921
595	0.05501784467
596	0.05501094887
597	0.05500214012
598	0.05498046752
599	0.05497580022
600	0.05496864322
601	0.0549451081
602	0.05492911801
603	0.05492878038
604	0.05492094393
605	0.05492089713
606	0.05491574506
607	0.05490137082
608	0.05488976611
609	0.05488017077
610	0.05487476668
611	0.0548659307
612	0.05485409184
613	0.05484235118
614	0.05483770053
615	0.05483767539
616	0.05481942184
617	0.05481200245
618	0.05480398271
619	0.05480332388
620	0.05478862041
621	0.05477878124
622	0.05475546579
623	0.0547327094
624	0.05472598813
625	0.05471570447
626	0.05470521846
627	0.05468500958
628	0.05467769178
629	0.05467295712
630	0.05466666216
631	0.05464951705
632	0.05463947318
633	0.0546316878
634	0.05461616861
635	0.05460317941
636	0.05459780075
637	0.05458820739
638	0.05458400026
639	0.05457455519
640	0.05456544789
641	0.05453432769
642	0.0545341679
643	0.05452431276
644	0.0544973552
645	0.0544899544
646	0.05448161416
647	0.05448159712
648	0.0544666792
649	0.05446513374
650	0.0544651096
651	0.05446438842
652	0.05445018917
653	0.0544479416
654	0.05443802412
655	0.05443741807
656	0.05443101919
657	0.05441413876
658	0.05440756375
659	0.05439868174
660	0.05438341742
661	0.05437443702
662	0.05436635452
663	0.05435769015
664	0.05433841247
665	0.05432320092
666	0.05431903843
667	0.05431319646
668	0.05428460561
669	0.0542753724
670	0.05426722249
671	0.05425664398
672	0.05425114372
673	0.05423243046
674	0.05420940428
675	0.05420495966
676	0.0542044853
677	0.05419607752
678	0.05418927289
679	0.05418071434
680	0.0541744474
681	0.05416480875
682	0.05415537646
683	0.05413958015
684	0.05412200763
685	0.054110567
686	0.05411054254
687	0.05410257782
688	0.05409188778
689	0.05408352044
690	0.0540633626
691	0.05402220454
692	0.05401624964
693	0.05400207624
694	0.05400141109
695	0.05399380292
696	0.05399105323
697	0.05398325922
698	0.053974355
699	0.0539569975
700	0.05394915181
701	0.05393597025
702	0.05392844558
703	0.05391110917
704	0.05390397346
705	0.05389675097
706	0.0538873317
707	0.05388097736
708	0.05387105953
709	0.05386396166
710	0.05385727667
711	0.05384036786
712	0.05382066467
713	0.05381323148
714	0.05380657349
715	0.05379764682
716	0.05378232021
717	0.05376852704
718	0.05375441129
719	0.05375160477
720	0.05375141624
721	0.0537476496
722	0.05374109641
723	0.05372939042
724	0.05372933276
725	0.05371760713
726	0.05370117209
727	0.05369085532
728	0.0536814353
729	0.05367505711
730	0.05367441015
731	0.05367056718
732	0.05366686789
733	0.05366668681
734	0.05365268812
735	0.05364426175
736	0.05363815884
737	0.05362815327
738	0.05362155944
739	0.05362008202
740	0.05361593464
741	0.05360880324
742	0.05359903166
743	0.0535924183
744	0.05359181161
745	0.05358526165
746	0.05357894419
747	0.05356546385
748	0.0535566112
749	0.05354905042
750	0.05352270764
751	0.05351581861
752	0.05351121706
753	0.05348611808
754	0.05347972137
755	0.05347183597
756	0.05345631985
757	0.05344450552
758	0.05344054712
759	0.05343110296
760	0.0534267568
761	0.05342673194
762	0.05341698675
763	0.05341497164
764	0.05340945892
765	0.05339763113
766	0.05339141604
767	0.05338368622
768	0.05336894987
769	0.05336282386
770	0.05335426185
771	0.0533537827
772	0.05334925226
773	0.05334029829
774	0.05332634836
775	0.05331082594
776	0.05328110169
777	0.05328105942
778	0.05327411956
779	0.0532612748
780	0.05325227311
781	0.05324089955
782	0.05323238464
783	0.05322097812
784	0.05321745475
785	0.05321151274
786	0.05320744656
787	0.05320252633
788	0.05319018027
789	0.05318021524
790	0.05316629365
791	0.05314287608
792	0.0531423333
793	0.05313005154
794	0.05311364884
795	0.05310838273
796	0.05309980376
797	0.05309042795
798	0.05308334279
799	0.05307225923
800	0.05306035283
801	0.05305727481
802	0.05305540691
803	0.05304223778
804	0.05303887447
805	0.05302445473
806	0.05301787034
807	0.05301320196
808	0.05300228691
809	0.05299588561
810	0.05299053481
811	0.05298428258
812	0.05297810363
813	0.05297527715
814	0.05296885374
815	0.05296325761
816	0.05295929292
817	0.05294665572
818	0.05294104651
819	0.05293551066
820	0.05292778406
821	0.05291817499
822	0.05290654949
823	0.05289721542
824	0.05289059563
825	0.05287990774
826	0.05287811315
827	0.05287409701
828	0.05286470425
829	0.05286163683
830	0.05285115581
831	0.05284378233
832	0.05283063458
833	0.05282102184
834	0.05280407829
835	0.05279684755
836	0.05278578258
837	0.05277405552
838	0.05277040078
839	0.05276987904
840	0.05276336565
841	0.05276047384
842	0.05275573613
843	0.05275037232
844	0.0527448585
845	0.05273891867
846	0.05272673436
847	0.05271782014
848	0.05270781371
849	0.0526993504
850	0.05269930506
851	0.05268894783
852	0.05268123145
853	0.0526725527
854	0.05266442657
855	0.05265378797
856	0.05265289894
857	0.05264181149
858	0.05264125641
859	0.05263156972
860	0.05262452853
861	0.05261776314
862	0.05261041634
863	0.05260171176
864	0.05259676682
865	0.05259223883
866	0.05259203109
867	0.05257851442
868	0.05257251368
869	0.05255800341
870	0.05255141253
871	0.05253892472
872	0.05252781625
873	0.05252660632
874	0.05252429993
875	0.05252005035
876	0.0525149015
877	0.0525125219
878	0.05250069851
879	0.05248772631
880	0.05248102403
881	0.05246825029
882	0.05245915225
883	0.05245151006
884	0.05245060625
885	0.05244396807
886	0.05243758215
887	0.05242546417
888	0.05241899744
889	0.05240040671
890	0.05239164552
891	0.05238648157
892	0.05238388376
893	0.05238151393
894	0.05237634735
895	0.05237571255
896	0.05235329735
897	0.0523480843
898	0.05234257535
899	0.05234232468
900	0.05233832334
901	0.05232972838
902	0.0523200288
903	0.05229793729
904	0.05227332353
905	0.05226447666
906	0.05225803106
907	0.05225102947
908	0.05224693586
909	0.05224173067
910	0.05223880338
911	0.05222993672
912	0.05221897525
913	0.05220829007
914	0.05219885034
915	0.05218662872
916	0.05217805083
917	0.05217067536
918	0.05215842358
919	0.05213924891
920	0.05213085095
921	0.05212195273
922	0.05211910222
923	0.0521141971
924	0.05210957064
925	0.05210341388
926	0.05210158705
927	0.05210027349
928	0.05209187008
929	0.05207500816
930	0.05207437787
931	0.05206669435
932	0.05206400408
933	0.05205558859
934	0.05205025862
935	0.05204384422
936	0.0520366171
937	0.05203448955
938	0.05203447519
939	0.05202986768
940	0.05202815682
941	0.05202292234
942	0.0520148343
943	0.05201038183
944	0.05200264001
945	0.05199808813
946	0.05198570205
947	0.05197728231
948	0.05196964969
949	0.05195874478
950	0.05195064195
951	0.05193885822
952	0.0519312379
953	0.05190338805
954	0.05189368127
955	0.05187864258
956	0.05187795494
957	0.05187412922
958	0.05186835775
959	0.05186013702
960	0.05185390418
961	0.05184477864
962	0.05183964205
963	0.05183331075
964	0.05182422115
965	0.05181817547
966	0.05181354796
967	0.05181122932
968	0.05180625844
969	0.05180030092
970	0.0517948607
971	0.05178580568
972	0.05178107169
973	0.05176821495
974	0.0517618599
975	0.05175152161
976	0.05174397346
977	0.0517402591
978	0.05173877816
979	0.05172807961
980	0.05172649364
981	0.05172130906
982	0.05170994173
983	0.05170942206
984	0.05170868607
985	0.05170395587
986	0.05169801695
987	0.05169220451
988	0.05168649125
989	0.05167911017
990	0.05167708735
991	0.05167283003
992	0.05166374792
993	0.05165893892
994	0.05165470437
995	0.05164794397
996	0.05164153352
997	0.05164002342
998	0.05163116125
999	0.05162021191
1000	0.05160085531
1001	0.05159563393
1002	0.05158869453
1003	0.05158414511
1004	0.05157563839
1005	0.05156952243
1006	0.05156383135
1007	0.05155728182
1008	0.05154796039
1009	0.05154018856
1010	0.05153484153
1011	0.05153006775
1012	0.05152456327
1013	0.05151642438
1014	0.05151377825
1015	0.05150230788
1016	0.05149786907
1017	0.05149613403
1018	0.05149252617
1019	0.05149153367
1020	0.05148728798
1021	0.05147572169
1022	0.05147039691
1023	0.05146481217
1024	0.05145788698
1025	0.05145317583
1026	0.05144526465
1027	0.0514451104
1028	0.05143865527
1029	0.05142776889
1030	0.0514209709
1031	0.05141376284
1032	0.05140680519
1033	0.05139984786
1034	0.05139452031
1035	0.05136868879
1036	0.05134891198
1037	0.05134494737
1038	0.0513368334
1039	0.05133044559
1040	0.05132588923
1041	0.05132089172
1042	0.05130704169
1043	0.05130134974
1044	0.0512960969
1045	0.0512896898
1046	0.05128765072
1047	0.0512830509
1048	0.05127799046
1049	0.05127221642
1050	0.0512661708
1051	0.05126433953
1052	0.05125692089
1053	0.05124293178
1054	0.05123935034
1055	0.05123211902
1056	0.05122511615
1057	0.05122016451
1058	0.05121599825
1059	0.05120551866
1060	0.05120459549
1061	0.0512004318
1062	0.05120028812
1063	0.05119503946
1064	0.05118706771
1065	0.05118498211
1066	0.05118181573
1067	0.0511672406
1068	0.05116431569
1069	0.05116160193
1070	0.051157115
1071	0.05114950626
1072	0.05113961149
1073	0.05113438278
1074	0.05113057271
1075	0.05111742279
1076	0.05111203312
1077	0.0511106892
1078	0.05110321394
1079	0.05110277587
1080	0.05109395205
1081	0.0510917676
1082	0.05108709519
1083	0.05108296241
1084	0.0510588541
1085	0.05105495524
1086	0.05104821007
1087	0.051043177
1088	0.05103694304
1089	0.05103228707
1090	0.05102512667
1091	0.05102181735
1092	0.05102106114
1093	0.05100087189
1094	0.05099960082
1095	0.05098821856
1096	0.05098554938
1097	0.05098482813
1098	0.0509719087
1099	0.05096729223
1100	0.05095547298
1101	0.05095267089
1102	0.05093852298
1103	0.05092891463
1104	0.05092378071
1105	0.05091465275
1106	0.05090825342
1107	0.05090257161
1108	0.05089329575
1109	0.05088445918
1110	0.05088056994
1111	0.05087074477
1112	0.05087055496
1113	0.05086912601
1114	0.05086413655
1115	0.05085601184
1116	0.05084401125
1117	0.0508383744
1118	0.05083240898
1119	0.05082657166
1120	0.05081852566
1121	0.05081220766
1122	0.05078988402
1123	0.05077861005
1124	0.05077107226
1125	0.05076527404
1126	0.05075567648
1127	0.05074964262
1128	0.05074238969
1129	0.05073865219
1130	0.05073257857
1131	0.0507245641
1132	0.05071327191
1133	0.05070834921
1134	0.05069582933
1135	0.05069230493
1136	0.05068934167
1137	0.05067861223
1138	0.05067719878
1139	0.05067181029
1140	0.05065962468
1141	0.05064527944
1142	0.05063793451
1143	0.05063212108
1144	0.05062187626
1145	0.05060858897
1146	0.05060473754
1147	0.05059841274
1148	0.0505932114
1149	0.0505864246
1150	0.05058094626
1151	0.05057677077
1152	0.05056859255
1153	0.0505684626
1154	0.05055934577
1155	0.05055581942
1156	0.0505551108
1157	0.0505537908
1158	0.05055004036
1159	0.05054656644
1160	0.05053927003
1161	0.05053479608
1162	0.05053259334
1163	0.05052212816
1164	0.05051636744
1165	0.05051072912
1166	0.05050615573
1167	0.05050224582
1168	0.05048569501
1169	0.05048045769
1170	0.05047458459
1171	0.05047446332
1172	0.05046335685
1173	0.05046267323
1174	0.05045830246
1175	0.0504525605
1176	0.05044710191
1177	0.05043351734
1178	0.05042850039
1179	0.05042605142
1180	0.05042145627
1181	0.05041286018
1182	0.05040454551
1183	0.05040121295
1184	0.05039664642
1185	0.05039119485
1186	0.05038448252
1187	0.05038064583
1188	0.05037472313
1189	0.05036843675
1190	0.05035478713
1191	0.05034776384
1192	0.05034411003
1193	0.05034131534
1194	0.05033571091
1195	0.05032553572
1196	0.05032194081
1197	0.05031966416
1198	0.05030992937
1199	0.05029455562
1200	0.0502722798
1201	0.05026673566
1202	0.05026110666
1203	0.05025962099
1204	0.05023952066
1205	0.05023393142
1206	0.05022882232
1207	0.05022486222
1208	0.05022112667
1209	0.05021927741
1210	0.05021386062
1211	0.05020258481
1212	0.05018649334
1213	0.05017715679
1214	0.05015666487
1215	0.05015141353
1216	0.05013204682
1217	0.05012313671
1218	0.05011775405
1219	0.05011433087
1220	0.05010755113
1221	0.0500973299
1222	0.0500947593
1223	0.05008304951
1224	0.0500775654
1225	0.05006815496
1226	0.0500544276
1227	0.05005061857
1228	0.05003964781
1229	0.05003546514
1230	0.05002948723
1231	0.05001879422
1232	0.05001015077
1233	0.05000107764
1234	0.04999515736
1235	0.04999374518
1236	0.04998735815
1237	0.04998217056
1238	0.04997591965
1239	0.04996975591
1240	0.04996588919
1241	0.04996266617
1242	0.04996167979
1243	0.049953861
1244	0.04994821294
1245	0.04994296269
1246	0.049941575
1247	0.04993808347
1248	0.04993418854
1249	0.04992676876
1250	0.04992583089
1251	0.04991297995
1252	0.0499084418
1253	0.0498934907
1254	0.04988666382
1255	0.04988507378
1256	0.04988000786
1257	0.0498744053
1258	0.04987034467
1259	0.04986518067
1260	0.0498612587
1261	0.0498527447
1262	0.04985184436
1263	0.04985033562
1264	0.04984680949
1265	0.04984080006
1266	0.04983862256
1267	0.04983480765
1268	0.04982824199
1269	0.04982443724
1270	0.04981691025
1271	0.04981263279
1272	0.04979557733
1273	0.04978771758
1274	0.04978212956
1275	0.04977357569
1276	0.04976958963
1277	0.04975988483
1278	0.04975674951
1279	0.04974516704
1280	0.04973768221
1281	0.04973240325
1282	0.04972283811
1283	0.04971717102
1284	0.04969810163
1285	0.04969310421
1286	0.04969171726
1287	0.04968737128
1288	0.04968287453
1289	0.0496820277
1290	0.04966954387
1291	0.04966479378
1292	0.0496635009
1293	0.04965997581
1294	0.04965575869
1295	0.0496511478
1296	0.04964625896
1297	0.04964304573
1298	0.0496341024
1299	0.04963037268
1300	0.04961891858
1301	0.04961298613
1302	0.04960488157
1303	0.049600461
1304	0.04959680935
1305	0.04959046849
1306	0.04958297668
1307	0.0495768368
1308	0.04957325391
1309	0.04956821885
1310	0.0495644876
1311	0.0495597508
1312	0.0495568903
1313	0.04955301434
1314	0.04955205539
1315	0.04954519262
1316	0.04953624646
1317	0.04951876518
1318	0.04951556911
1319	0.04950709817
1320	0.04949938983
1321	0.0494950951
1322	0.04948800874
1323	0.04947715404
1324	0.04947659475
1325	0.04946689812
1326	0.04945883283
1327	0.04945446136
1328	0.0494481789
1329	0.04944470237
1330	0.04944050703
1331	0.04943900242
1332	0.049435525
1333	0.04942771354
1334	0.04942625417
1335	0.04942109053
1336	0.04941733253
1337	0.04941186016
1338	0.04940674075
1339	0.0494023147
1340	0.0494015426
1341	0.04939603912
1342	0.04939173673
1343	0.04938837582
1344	0.04938529341
1345	0.04936848877
1346	0.04936418643
1347	0.04935812772
1348	0.04935004157
1349	0.04934606289
1350	0.04934196752
1351	0.04932824391
1352	0.04932370036
1353	0.04930453002
1354	0.04930239119
1355	0.04929522485
1356	0.04929049521
1357	0.04928365791
1358	0.04927939721
1359	0.04927386311
1360	0.04926964508
1361	0.04926462589
1362	0.04926139883
1363	0.0492573788
1364	0.04925448328
1365	0.04924747458
1366	0.04924257699
1367	0.0492320068
1368	0.04922432888
1369	0.04921618211
1370	0.04921263558
1371	0.04920668463
1372	0.04920170359
1373	0.04918925798
1374	0.04918067135
1375	0.04917219151
1376	0.04915505373
1377	0.04915161777
1378	0.04914320572
1379	0.04913772953
1380	0.04913585761
1381	0.04913082954
1382	0.04912220825
1383	0.04912100327
1384	0.04911010523
1385	0.04910251646
1386	0.04909863135
1387	0.04908632505
1388	0.04908043131
1389	0.04907819199
1390	0.04907241673
1391	0.04906779349
1392	0.04906343977
1393	0.04906234778
1394	0.04905960303
1395	0.04905288599
1396	0.04904866184
1397	0.04904620422
1398	0.04904167149
1399	0.04904048345
1400	0.04903631325
1401	0.04903051283
1402	0.04902532715
1403	0.04901907781
1404	0.04901664399
1405	0.04901022084
1406	0.04900234379
1407	0.04899364078
1408	0.04898956736
1409	0.04898731628
1410	0.04898324203
1411	0.04897519072
1412	0.04896866087
1413	0.04896352445
1414	0.04895252298
1415	0.04894623543
1416	0.04894164042
1417	0.04893236803
1418	0.0489293277
1419	0.04892423407
1420	0.04892169093
1421	0.04891777705
1422	0.0489124956
1423	0.04890825857
1424	0.04889730064
1425	0.04888751523
1426	0.04887993962
1427	0.04887623979
1428	0.04886918365
1429	0.04886485925
1430	0.04886019758
1431	0.04885521202
1432	0.0488490354
1433	0.04884577726
1434	0.04884461786
1435	0.04884168256
1436	0.04883862055
1437	0.04883059695
1438	0.04882635661
1439	0.04882622014
1440	0.0488211509
1441	0.04881816208
1442	0.04881033414
1443	0.04879632577
1444	0.04879161008
1445	0.04878465363
1446	0.04878009386
1447	0.04877762091
1448	0.04876780275
1449	0.0487527871
1450	0.04874660232
1451	0.04874283241
1452	0.04873700726
1453	0.04873139071
1454	0.04872696644
1455	0.04872113185
1456	0.04871502785
1457	0.04871092934
1458	0.04870687213
1459	0.04868754516
1460	0.04868315286
1461	0.04867935736
1462	0.04866682176
1463	0.04866210207
1464	0.04865908437
1465	0.04865466236
1466	0.04865084926
1467	0.04864713565
1468	0.04864244723
1469	0.04863708518
1470	0.04863513953
1471	0.04863358763
1472	0.04862995872
1473	0.04862565441
1474	0.04862480409
1475	0.04862122391
1476	0.04862023571
1477	0.04861640112
1478	0.04861233981
1479	0.04860744467
1480	0.04859861268
1481	0.04859757745
1482	0.04858630239
1483	0.04858230878
1484	0.04857539533
1485	0.04855566076
1486	0.04855429956
1487	0.04854786898
1488	0.04853498161
1489	0.04852967506
1490	0.04852603838
1491	0.04852160318
1492	0.04851949736
1493	0.04851661506
1494	0.04851162748
1495	0.04851016307
1496	0.04850436612
1497	0.0485007614
1498	0.04849768725
1499	0.04849363765
